,Time,LBA,PBA,Ops,Zone-idx,WA_1,WA_2
37195,369.635712,38359,4279,w,0,-1,-1
37196,369.635757,13067,24011,w,0,23554,24578.
37197,369.635948,10064,18272,w,0,17735,18759.
37198,369.636138,57425,47201,w,0,-1,-1
37199,369.636186,28808,52064,w,0,51527,52551.
37200,369.636379,39253,6309,w,0,-1,-1
37201,369.636412,9688,17896,w,0,17433,18457.
37202,369.636600,20058,36474,w,0,35982,37006.
37203,369.636793,10442,19106,w,0,18607,19631.
37204,369.636987,49723,29843,w,0,-1,-1
37205,369.637032,21241,38569,w,0,38068,39092.
37206,369.637216,56146,44218,w,0,-1,-1
37207,369.637248,39180,6236,w,0,-1,-1
37208,369.637297,60380,53564,w,0,-1,-1
37209,369.637376,13286,24230,w,0,23730,24754.
37210,369.637562,56722,45362,w,0,-1,-1
37211,369.637595,40199,8391,w,0,-1,-1
37212,369.637640,22871,41567,w,0,41081,42105.
37213,369.637830,64427,62723,w,0,-1,-1
37214,369.637876,54164,39964,w,0,-1,-1
37215,369.637921,3939,7131,w,0,6570,7594.
37216,369.638108,7194,13122,w,0,12591,13615.
37217,369.638300,3470,6662,w,0,6193,7217.
37218,369.638490,26002,46978,w,0,46434,47458.
37219,369.638683,29882,54050,w,0,53525,54549.
37220,369.638874,43744,16480,w,0,-1,-1
37221,369.638925,32663,59111,w,0,58598,59622.
37222,369.639108,24935,44999,w,0,44442,45466.
37223,369.639297,15973,29197,w,0,28727,29751.
37224,369.640690,7459,13843,w,0,13372,14396.
37225,369.640875,28904,52160,w,0,51604,52628.
37226,369.641058,12751,23239,w,0,22732,23756.
37227,369.641241,51752,34144,w,0,-1,-1
37228,369.641275,58865,50345,w,0,-1,-1
37229,369.641381,47185,23897,w,0,-1,-1
37230,369.641418,1425,2793,w,0,2280,3304.
37231,369.641689,13982,25382,w,0,24856,25880.
37232,369.641875,23445,42597,w,0,42110,43134.
37233,369.642065,29113,52825,w,0,52340,53364.
37234,369.642247,24992,45512,w,0,45056,46080.
37235,369.642433,50777,32033,w,0,-1,-1
37236,369.642490,60478,53662,w,0,-1,-1
37237,369.642539,58599,49511,w,0,-1,-1
37238,369.642584,62997,59589,w,0,-1,-1
37239,369.642633,35279,64007,w,0,63538,64562.
37240,369.642816,55053,41989,w,0,-1,-1
37241,369.642869,57358,47134,w,0,-1,-1
37242,369.642917,26315,47747,w,0,47254,48278.
37243,369.643103,48605,27021,w,0,-1,-1
37244,369.643157,47895,25743,w,0,-1,-1
37245,369.643202,17870,32462,w,0,31954,32978.
37246,369.643388,34454,62270,w,0,61740,62764.
37247,369.643581,56929,46137,w,0,-1,-1
37248,369.643626,56206,44278,w,0,-1,-1
37249,369.643672,4681,8785,w,0,8301,9325.
37250,369.643852,24854,44918,w,0,44377,45401.
37251,369.644037,43023,14623,w,0,-1,-1
37252,369.644070,8016,14856,w,0,14387,15411.
37253,369.644255,24622,44686,w,0,44190,45214.
37254,369.644446,16202,29426,w,0,28911,29935.
37255,369.644631,18247,33295,w,0,32825,33849.
37256,369.644814,32595,59043,w,0,58543,59567.
37257,369.644997,57741,47517,w,0,-1,-1
37258,369.645031,27598,49942,w,0,49420,50444.
37259,369.645216,60504,53688,w,0,-1,-1
37260,369.645250,16091,29315,w,0,28822,29846.
37261,369.645486,46002,21578,w,0,-1,-1
37262,369.645532,56141,44213,w,0,-1,-1
37263,369.645580,59489,51537,w,0,-1,-1
37264,369.645630,18225,33273,w,0,32807,33831.
37265,369.645813,24849,44913,w,0,44373,45397.
37266,369.646000,272,728,w,0,218,1242.
37267,369.646186,35546,64274,w,0,63752,64776.
37268,369.646374,1614,2982,w,0,2431,3455.
37269,369.646560,55455,42391,w,0,-1,-1
37270,369.646607,19700,35660,w,0,35127,36151.
37271,369.646797,7880,14264,w,0,13710,14734.
37272,369.646997,48402,26818,w,0,-1,-1
37273,369.647045,47652,24932,w,0,-1,-1
37274,369.647090,5653,10213,w,0,9650,10674.
37275,369.647283,56143,44215,w,0,-1,-1
37276,369.647334,46586,22730,w,0,-1,-1
37277,369.647383,11088,20208,w,0,19693,20717.
37278,369.647569,40958,10286,w,0,-1,-1
37279,369.647616,20508,37380,w,0,36912,37936.
37280,369.647802,7181,13109,w,0,12581,13605.
37281,369.647993,43415,15583,w,0,-1,-1
37282,369.648040,55630,43134,w,0,-1,-1
37283,369.648082,45779,20787,w,0,-1,-1
37284,369.648129,24790,44854,w,0,44325,45349.
37285,369.648318,57742,47518,w,0,-1,-1
37286,369.648355,49423,28975,w,0,-1,-1
37287,369.648402,3680,6872,w,0,6362,7386.
37288,369.648590,36303,65487,w,0,64928,-1.
37289,369.648706,6352,11824,w,0,11347,12371.
37290,369.648888,9992,18200,w,0,17677,18701.
37291,369.649073,29886,54054,w,0,53528,54552.
37292,369.649256,34995,63267,w,0,62742,63766.
37293,369.649496,30028,54196,w,0,53642,54666.
37294,369.649680,40984,10312,w,0,-1,-1
37295,369.649713,38510,4430,w,0,-1,-1
37296,369.649750,8432,15272,w,0,14721,15745.
37297,369.649936,8018,14858,w,0,14388,15412.
37298,369.650120,589,1501,w,0,1040,2064.
37299,369.650306,56966,46174,w,0,-1,-1
37300,369.650355,53487,38151,w,0,-1,-1
37301,369.650394,35536,64264,w,0,63744,64768.
37302,369.650580,24033,43641,w,0,43150,44174.
37303,369.650765,50059,30747,w,0,-1,-1
37304,369.650798,30487,55111,w,0,54579,55603.
37305,369.650984,5769,10785,w,0,10311,11335.
37306,369.651167,28948,52204,w,0,51639,52663.
37307,369.651400,46311,21887,w,0,-1,-1
37308,369.651434,46162,21738,w,0,-1,-1
37309,369.651471,30001,54169,w,0,53621,54645.
37310,369.651654,62603,58627,w,0,-1,-1
37311,369.651687,21579,38907,w,0,38339,39363.
37312,369.651871,19478,35438,w,0,34949,35973.
37313,369.652054,12625,23113,w,0,22631,23655.
37314,369.652240,14665,26521,w,0,25973,26997.
37315,369.652544,48341,26757,w,0,-1,-1
37316,369.652578,15050,27362,w,0,26850,27874.
37317,369.652764,48526,26942,w,0,-1,-1
37318,369.652797,31119,56199,w,0,55654,56678.
37319,369.652982,58162,48506,w,0,-1,-1
37320,369.653015,17646,32238,w,0,31774,32798.
37321,369.653200,35864,65048,w,0,64576,-1.
37322,369.653390,28246,51046,w,0,50508,51532.
37323,369.653581,3817,7009,w,0,6472,7496.
37324,369.653763,58317,49229,w,0,-1,-1
37325,369.653811,52386,35914,w,0,-1,-1
37326,369.653856,47369,24649,w,0,-1,-1
37327,369.653903,45720,20728,w,0,-1,-1
37328,369.653948,876,1788,w,0,1271,2295.
37329,369.654131,42328,13360,w,0,-1,-1
37330,369.654178,18150,32742,w,0,32179,33203.
37331,369.654381,9935,18143,w,0,17631,18655.
37332,369.654571,30991,56071,w,0,55552,56576.
37333,369.654755,55482,42418,w,0,-1,-1
37334,369.654802,55842,43346,w,0,-1,-1
37335,369.654848,47338,24618,w,0,-1,-1
37336,369.654895,3472,6664,w,0,6195,7219.
37337,369.655084,37527,2311,w,0,-1,-1
37338,369.655121,2423,4703,w,0,4217,5241.
37339,369.655312,54220,40020,w,0,-1,-1
37340,369.655362,27214,49102,w,0,48543,49567.
37341,369.655548,21861,39645,w,0,39134,40158.
37342,369.655733,61848,56736,w,0,-1,-1
37343,369.655779,58931,50411,w,0,-1,-1
37344,369.655824,61002,55322,w,0,-1,-1
37345,369.655871,55373,42309,w,0,-1,-1
37346,369.655918,46587,22731,w,0,-1,-1
37347,369.655964,40460,9220,w,0,-1,-1
37348,369.656010,52113,35073,w,0,-1,-1
37349,369.656055,17319,31455,w,0,30943,31967.
37350,369.656240,59216,51264,w,0,-1,-1
37351,369.656288,15984,29208,w,0,28736,29760.
37352,369.656476,9062,16358,w,0,15795,16819.
37353,369.656663,30523,55147,w,0,54608,55632.
37354,369.656854,42903,14503,w,0,-1,-1
37355,369.656896,32925,59373,w,0,58808,59832.
37356,369.657079,54559,40359,w,0,-1,-1
37357,369.657126,2486,4766,w,0,4267,5291.
37358,369.657315,41746,11642,w,0,-1,-1
37359,369.657393,44747,18619,w,0,-1,-1
37360,369.657441,51736,34128,w,0,-1,-1
37361,369.657488,27582,49926,w,0,49407,50431.
37362,369.657672,28162,50962,w,0,50440,51464.
37363,369.657856,62888,59480,w,0,-1,-1
37364,369.657904,26399,47831,w,0,47321,48345.
37365,369.658087,7496,13880,w,0,13401,14425.
37366,369.658274,22326,40566,w,0,40075,41099.
37367,369.658460,29580,53748,w,0,53283,54307.
37368,369.658642,31452,56988,w,0,56490,57514.
37369,369.658825,51739,34131,w,0,-1,-1
37370,369.658870,49539,29091,w,0,-1,-1
37371,369.658917,55176,42112,w,0,-1,-1
37372,369.658963,22671,40911,w,0,40352,41376.
37373,369.659150,37649,2433,w,0,-1,-1
37374,369.659187,23754,42906,w,0,42358,43382.
37375,369.659373,43475,15643,w,0,-1,-1
37376,369.659406,6036,11052,w,0,10525,11549.
37377,369.659591,46742,22886,w,0,-1,-1
37378,369.659625,23689,42841,w,0,42305,43329.
37379,369.659807,36366,14,w,0,-1,-1
37380,369.659840,54015,39247,w,0,-1,-1
37381,369.659885,46743,22887,w,0,-1,-1
37382,369.659932,12880,23368,w,0,22836,23860.
37383,369.660115,3325,6061,w,0,5509,6533.
37384,369.660300,3473,6665,w,0,6196,7220.
37385,369.660489,44718,18590,w,0,-1,-1
37386,369.660522,38887,5375,w,0,-1,-1
37387,369.660569,53628,38292,w,0,-1,-1
37388,369.660616,14055,25455,w,0,24915,25939.
37389,369.660800,15729,28497,w,0,27963,28987.
37390,369.660982,18248,33296,w,0,32825,33849.
37391,369.661165,31831,57823,w,0,57362,58386.
37392,369.661406,52745,36273,w,0,-1,-1
37393,369.661454,55591,43095,w,0,-1,-1
37394,369.661500,63000,59592,w,0,-1,-1
37395,369.661546,174,630,w,0,139,1163.
37396,369.661732,11484,21060,w,0,20579,21603.
37397,369.661917,34189,62005,w,0,61527,62551.
37398,369.662105,25228,45748,w,0,45245,46269.
37399,369.662287,275,731,w,0,220,1244.
37400,369.662570,52090,35050,w,0,-1,-1
37401,369.662616,40764,9524,w,0,-1,-1
37402,369.662671,23756,42908,w,0,42359,43383.
37403,369.662847,48204,26052,w,0,-1,-1
37404,369.662884,32845,59293,w,0,58744,59768.
37405,369.663068,48726,27710,w,0,-1,-1
37406,369.663101,30218,54842,w,0,54363,55387.
37407,369.663285,46858,23570,w,0,-1,-1
37408,369.663320,60584,54336,w,0,-1,-1
37409,369.664539,5537,10097,w,0,9557,10581.
37410,369.664727,43024,14624,w,0,-1,-1
37411,369.664760,52114,35074,w,0,-1,-1
37412,369.664797,25365,45885,w,0,45355,46379.
37413,369.664981,24850,44914,w,0,44374,45398.
37414,369.665163,44791,18663,w,0,-1,-1
37415,369.665196,39182,6238,w,0,-1,-1
37416,369.665233,51381,33205,w,0,-1,-1
37417,369.665266,13417,24361,w,0,23835,24859.
37418,369.665527,34190,62006,w,0,61528,62552.
37419,369.665798,44828,18700,w,0,-1,-1
37420,369.665844,32980,59884,w,0,59420,60444.
37421,369.666029,55632,43136,w,0,-1,-1
37422,369.666062,71,527,w,0,57,1081.
37423,369.666246,12776,23264,w,0,22752,23776.
37424,369.666434,62293,57749,w,0,-1,-1
37425,369.666467,30801,55881,w,0,55399,56423.
37426,369.666650,48941,27925,w,0,-1,-1
37427,369.666700,58955,50435,w,0,-1,-1
37428,369.666747,22757,41453,w,0,40989,42013.
37429,369.666936,14143,25543,w,0,24986,26010.
37430,369.667123,6749,12221,w,0,11666,12690.
37431,369.667306,40657,9417,w,0,-1,-1
37432,369.667353,55307,42243,w,0,-1,-1
37433,369.667401,64788,63652,w,0,-1,-1
37434,369.667443,53648,38312,w,0,-1,-1
37435,369.667490,39726,7350,w,0,-1,-1
37436,369.667535,3207,5943,w,0,5414,6438.
37437,369.667720,34943,63215,w,0,62700,63724.
37438,369.667905,19991,36407,w,0,35929,36953.
37439,369.668087,30044,54212,w,0,53655,54679.
37440,369.668272,5683,10699,w,0,10242,11266.
37441,369.668459,58423,49335,w,0,-1,-1
37442,369.668497,54470,40270,w,0,-1,-1
37443,369.668542,3913,7105,w,0,6549,7573.
37444,369.668726,42840,14440,w,0,-1,-1
37445,369.668758,60585,54337,w,0,-1,-1
37446,369.668803,55507,43011,w,0,-1,-1
37447,369.668848,17612,32204,w,0,31747,32771.
37448,369.669031,45128,19568,w,0,-1,-1
37449,369.669064,7990,14830,w,0,14366,15390.
37450,369.669252,57937,48281,w,0,-1,-1
37451,369.669299,37775,3127,w,0,-1,-1
37452,369.669407,62385,58409,w,0,-1,-1
37453,369.669441,54862,41230,w,0,-1,-1
37454,369.669490,8217,15057,w,0,14548,15572.
37455,369.669671,16661,30341,w,0,29847,30871.
37456,369.669858,39570,7194,w,0,-1,-1
37457,369.669895,5465,10025,w,0,9499,10523.
37458,369.670079,33160,60064,w,0,59565,60589.
37459,369.670262,5081,9185,w,0,8623,9647.
37460,369.670446,51472,33864,w,0,-1,-1
37461,369.670497,11299,20419,w,0,19863,20887.
37462,369.670679,45651,20659,w,0,-1,-1
37463,369.670727,18000,32592,w,0,32058,33082.
37464,369.670910,51811,34203,w,0,-1,-1
37465,369.670954,31967,57959,w,0,57471,58495.
37466,369.671140,55245,42181,w,0,-1,-1
37467,369.671187,34301,62117,w,0,61617,62641.
37468,369.671374,50920,32176,w,0,-1,-1
37469,369.671407,12884,23372,w,0,22839,23863.
37470,369.671593,54053,39285,w,0,-1,-1
37471,369.671640,52967,37063,w,0,-1,-1
37472,369.671685,17197,31333,w,0,30846,31870.
37473,369.671873,26964,48852,w,0,48343,49367.
37474,369.672056,45721,20729,w,0,-1,-1
37475,369.672089,28700,51956,w,0,51440,52464.
37476,369.672273,20823,37695,w,0,37165,38189.
37477,369.672457,10594,19258,w,0,18729,19753.
37478,369.672640,11082,20202,w,0,19688,20712.
37479,369.672827,13843,25243,w,0,24745,25769.
37480,369.673009,60586,54338,w,0,-1,-1
37481,369.673057,52347,35875,w,0,-1,-1
37482,369.673102,29405,53117,w,0,52574,53598.
37483,369.673287,16911,30591,w,0,30048,31072.
37484,369.673538,56994,46202,w,0,-1,-1
37485,369.673584,14119,25519,w,0,24966,25990.
37486,369.673767,21608,39392,w,0,38931,39955.
37487,369.673951,45678,20686,w,0,-1,-1
37488,369.673984,39235,6291,w,0,-1,-1
37489,369.674022,58635,49547,w,0,-1,-1
37490,369.674059,45850,20858,w,0,-1,-1
37491,369.674092,41716,11612,w,0,-1,-1
37492,369.674129,50003,30123,w,0,-1,-1
37493,369.674162,8019,14859,w,0,14389,15413.
37494,369.674351,27339,49683,w,0,49212,50236.
37495,369.674535,63060,59652,w,0,-1,-1
37496,369.674568,14351,26207,w,0,25721,26745.
37497,369.674754,50704,31960,w,0,-1,-1
37498,369.674787,19914,36330,w,0,35867,36891.
37499,369.674970,12299,22331,w,0,21801,22825.
37500,369.675155,44726,18598,w,0,-1,-1
37501,369.675189,18059,32651,w,0,32106,33130.
37502,369.675377,38859,5347,w,0,-1,-1
37503,369.675411,1494,2862,w,0,2335,3359.
37504,369.675596,58637,49549,w,0,-1,-1
37505,369.675630,13197,24141,w,0,23658,24682.
37506,369.675815,536,992,w,0,430,1454.
37507,369.676001,38360,4280,w,0,-1,-1
37508,369.676034,43066,14666,w,0,-1,-1
37509,369.676071,7881,14265,w,0,13711,14735.
37510,369.676251,22990,41686,w,0,41176,42200.
37511,369.676520,14566,26422,w,0,25893,26917.
37512,369.676704,15346,28114,w,0,27656,28680.
37513,369.676888,18174,32766,w,0,32198,33222.
37514,369.677071,35539,64267,w,0,63747,64771.
37515,369.677257,53517,38181,w,0,-1,-1
37516,369.677291,47657,24937,w,0,-1,-1
37517,369.677327,39890,7514,w,0,-1,-1
37518,369.677433,18887,34391,w,0,33906,34930.
37519,369.677621,4721,8825,w,0,8334,9358.
37520,369.677804,44871,18743,w,0,-1,-1
37521,369.677854,5083,9187,w,0,8624,9648.
37522,369.678038,15410,28178,w,0,27707,28731.
37523,369.678221,55331,42267,w,0,-1,-1
37524,369.678268,23690,42842,w,0,42306,43330.
37525,369.678459,40473,9233,w,0,-1,-1
37526,369.678511,49296,28848,w,0,-1,-1
37527,369.678558,25813,46789,w,0,46283,47307.
37528,369.678738,36822,1038,w,0,-1,-1
37529,369.678784,21580,38908,w,0,38340,39364.
37530,369.678967,53896,39128,w,0,-1,-1
37531,369.679014,61527,56415,w,0,-1,-1
37532,369.679059,63358,60518,w,0,-1,-1
37533,369.679105,13527,24471,w,0,23923,24947.
37534,369.679293,51856,34816,w,0,-1,-1
37535,369.679345,34447,62263,w,0,61734,62758.
37536,369.679533,43417,15585,w,0,-1,-1
37537,369.679578,32965,59869,w,0,59408,60432.
37538,369.679764,61906,57362,w,0,-1,-1
37539,369.679812,17094,31230,w,0,30763,31787.
37540,369.679998,21047,38375,w,0,37912,38936.
37541,369.680181,52520,36048,w,0,-1,-1
37542,369.680228,22872,41568,w,0,41082,42106.
37543,369.680421,58283,49195,w,0,-1,-1
37544,369.680470,40276,8468,w,0,-1,-1
37545,369.680515,8127,14967,w,0,14476,15500.
37546,369.680697,58007,48351,w,0,-1,-1
37547,369.680744,652,1564,w,0,1091,2115.
37548,369.680927,46989,23701,w,0,-1,-1
37549,369.680972,31750,57286,w,0,56729,57753.
37550,369.681155,22737,41433,w,0,40973,41997.
37551,369.681343,27215,49103,w,0,48544,49568.
37552,369.681588,29383,53095,w,0,52557,53581.
37553,369.681771,52387,35915,w,0,-1,-1
37554,369.681817,48383,26799,w,0,-1,-1
37555,369.681862,16761,30441,w,0,29928,30952.
37556,369.682047,21477,38805,w,0,38258,39282.
37557,369.682230,38395,4315,w,0,-1,-1
37558,369.682279,32505,58953,w,0,58471,59495.
37559,369.682477,27224,49112,w,0,48551,49575.
37560,369.682661,21645,39429,w,0,38960,39984.
37561,369.682846,18967,34471,w,0,33971,34995.
37562,369.683029,35507,64235,w,0,63721,64745.
37563,369.683213,48474,26890,w,0,-1,-1
37564,369.683254,26150,47582,w,0,47121,48145.
37565,369.683443,18456,33504,w,0,32992,34016.
37566,369.683627,1493,2861,w,0,2334,3358.
37567,369.683814,39774,7398,w,0,-1,-1
37568,369.683847,19739,35699,w,0,35158,36182.
37569,369.684032,53828,39060,w,0,-1,-1
37570,369.684065,60785,54537,w,0,-1,-1
37571,369.684113,45624,20632,w,0,-1,-1
37572,369.684160,25749,46725,w,0,46231,47255.
37573,369.684346,27104,48992,w,0,48455,49479.
37574,369.684600,63298,60458,w,0,-1,-1
37575,369.684634,43026,14626,w,0,-1,-1
37576,369.684679,9434,17186,w,0,16661,17685.
37577,369.684864,20575,37447,w,0,36965,37989.
37578,369.685049,22672,40912,w,0,40353,41377.
37579,369.685232,7571,13955,w,0,13462,14486.
37580,369.685468,15788,28556,w,0,28010,29034.
37581,369.685651,1905,3729,w,0,3233,4257.
37582,369.685834,59788,52404,w,0,-1,-1
37583,369.685884,22814,41510,w,0,41035,42059.
37584,369.686069,59606,51654,w,0,-1,-1
37585,369.686117,53286,37950,w,0,-1,-1
37586,369.686164,47069,23781,w,0,-1,-1
37587,369.686215,1334,2702,w,0,2206,3230.
37588,369.686421,23597,42749,w,0,42232,43256.
37589,369.686608,48986,27970,w,0,-1,-1
37590,369.686654,30029,54197,w,0,53643,54667.
37591,369.686840,32817,59265,w,0,58722,59746.
37592,369.687020,25841,46817,w,0,46305,47329.
37593,369.687206,3642,6834,w,0,6331,7355.
37594,369.688730,52787,36883,w,0,-1,-1
37595,369.688777,51290,33114,w,0,-1,-1
37596,369.688811,30612,55236,w,0,54679,55703.
37597,369.688996,36629,277,w,0,-1,-1
37598,369.689029,30556,55180,w,0,54634,55658.
37599,369.689214,27341,49685,w,0,49213,50237.
37600,369.689451,204,660,w,0,163,1187.
37601,369.689694,34523,62339,w,0,61795,62819.
37602,369.689882,5707,10723,w,0,10261,11285.
37603,369.690069,62238,57694,w,0,-1,-1
37604,369.690116,54998,41366,w,0,-1,-1
37605,369.690161,3097,5833,w,0,5326,6350.
37606,369.690345,6000,11016,w,0,10496,11520.
37607,369.690532,28809,52065,w,0,51528,52552.
37608,369.690717,55407,42343,w,0,-1,-1
37609,369.690765,18970,34474,w,0,33973,34997.
37610,369.690951,31313,56849,w,0,56378,57402.
37611,369.691137,43290,15458,w,0,-1,-1
37612,369.691182,32269,58261,w,0,57714,58738.
37613,369.691370,35292,64020,w,0,63549,64573.
37614,369.691556,36246,65430,w,0,64882,-1.
37615,369.691672,52748,36276,w,0,-1,-1
37616,369.691706,32332,58324,w,0,57764,58788.
37617,369.691891,48765,27749,w,0,-1,-1
37618,369.691924,14911,27223,w,0,26738,27762.
37619,369.692109,11227,20347,w,0,19805,20829.
37620,369.692292,64848,63712,w,0,-1,-1
37621,369.692325,2078,3902,w,0,3372,4396.
37622,369.692511,51311,33135,w,0,-1,-1
37623,369.692544,43657,16393,w,0,-1,-1
37624,369.692581,53391,38055,w,0,-1,-1
37625,369.692621,63890,61618,w,0,-1,-1
37626,369.692658,55585,43089,w,0,-1,-1
37627,369.692694,28543,51799,w,0,51314,52338.
37628,369.692879,22480,40720,w,0,40199,41223.
37629,369.693065,3441,6633,w,0,6170,7194.
37630,369.693252,25681,46657,w,0,46177,47201.
37631,369.693469,146,602,w,0,117,1141.
37632,369.693659,13607,24551,w,0,23987,25011.
37633,369.693846,64327,62623,w,0,-1,-1
37634,369.693891,30804,55884,w,0,55401,56425.
37635,369.694074,45169,19609,w,0,-1,-1
37636,369.694123,57103,46311,w,0,-1,-1
37637,369.694170,16978,30658,w,0,30102,31126.
37638,369.694355,8529,15825,w,0,15367,16391.
37639,369.694545,39758,7382,w,0,-1,-1
37640,369.694587,444,900,w,0,356,1380.
37641,369.694770,17971,32563,w,0,32035,33059.
37642,369.694953,55304,42240,w,0,-1,-1
37643,369.695001,16719,30399,w,0,29894,30918.
37644,369.695184,12553,23041,w,0,22573,23597.
37645,369.695408,62455,58479,w,0,-1,-1
37646,369.695469,48053,25901,w,0,-1,-1
37647,369.695515,30993,56073,w,0,55553,56577.
37648,369.695698,35255,63983,w,0,63519,64543.
37649,369.695880,64789,63653,w,0,-1,-1
37650,369.695914,537,993,w,0,431,1455.
37651,369.696098,42526,13558,w,0,-1,-1
37652,369.696149,42893,14493,w,0,-1,-1
37653,369.696192,4614,8718,w,0,8248,9272.
37654,369.696381,44182,17486,w,0,-1,-1
37655,369.696428,41617,11513,w,0,-1,-1
37656,369.696484,14768,27080,w,0,26624,27648.
37657,369.696667,3100,5836,w,0,5328,6352.
37658,369.696853,32011,58003,w,0,57506,58530.
37659,369.697035,39959,7583,w,0,-1,-1
37660,369.697084,37227,1443,w,0,-1,-1
37661,369.697131,14596,26452,w,0,25917,26941.
37662,369.697315,34781,63053,w,0,62570,63594.
37663,369.697551,48496,26912,w,0,-1,-1
37664,369.697601,42288,13320,w,0,-1,-1
37665,369.697646,60123,53307,w,0,-1,-1
37666,369.697693,50737,31993,w,0,-1,-1
37667,369.697739,56339,44411,w,0,-1,-1
37668,369.697784,22703,40943,w,0,40378,41402.
37669,369.697966,16772,30452,w,0,29936,30960.
37670,369.698153,9689,17897,w,0,17434,18458.
37671,369.698339,13399,24343,w,0,23820,24844.
37672,369.698555,19601,35561,w,0,35048,36072.
37673,369.698741,61270,55590,w,0,-1,-1
37674,369.698775,51147,32971,w,0,-1,-1
37675,369.698812,63001,59593,w,0,-1,-1
37676,369.698849,4494,8142,w,0,7583,8607.
37677,369.699033,13322,24266,w,0,23759,24783.
37678,369.699216,20124,36540,w,0,36035,37059.
37679,369.699406,42332,13364,w,0,-1,-1
37680,369.699439,44683,18555,w,0,-1,-1
37681,369.699476,37977,3329,w,0,-1,-1
37682,369.699514,7157,13085,w,0,12561,13585.
37683,369.699700,64526,62822,w,0,-1,-1
37684,369.699733,16859,30539,w,0,30006,31030.
37685,369.699919,52205,35165,w,0,-1,-1
37686,369.699952,54951,41319,w,0,-1,-1
37687,369.699989,50205,30893,w,0,-1,-1
37688,369.700027,46641,22785,w,0,-1,-1
37689,369.700063,6495,11967,w,0,11462,12486.
